sim_id,eps,b,Rp_um,L_um,solver_ok,Q05_Ah,Q3_Ah,Q_ratio,dV_3C
1549,0.42740800138143004,2.325138464204512,8.082700256315317,88.6104603844978,True,5.166581566009532,1.6457315851845729,0.3185339405094639,0.7209937083006421
1550,0.4463869967988589,1.8328762571319084,5.407206032081379,68.93662980333502,True,4.073556041759903,3.720322417544245,0.9132861753724517,0.4676794803478237
1551,0.4446324910699717,1.6947419840281637,7.5030211659504715,125.2719542017303,True,6.0589915489954835,2.3372993139568496,0.38575715035356817,0.6157957566064085
1552,0.4327423317123068,1.928615462127116,5.794838355670775,99.78125075941625,True,5.856813305487928,2.56583329841495,0.438093749037676,0.6339796608030124
1553,0.3697275309724851,1.3535509841421214,4.153761609996549,72.67300701501955,True,4.31210053815272,4.0271090577642665,0.9339088970985491,0.44223682279819077
1554,0.2852246620199291,1.7689782867287844,11.504022533525273,104.52036384736553,True,5.973987099514649,0.7188980400322971,0.12033806368458734,0.5474090393691009
1555,0.34337220432752524,1.4993380156381906,6.377174752768739,127.70843289409481,True,6.05901755364957,1.7472548424611984,0.28837263252501427,0.6579731113009606
1556,0.37039667132026793,2.4294149263664755,5.622572287955724,71.00097804253059,True,4.189484322664057,1.3489198505358213,0.3219775386766586,0.7317108160146559
1557,0.3185515590651731,2.3361746879804173,3.8754603343859073,91.78295289800195,True,5.423922898059463,0.55627421130969,0.10255938769127973,0.45059520576468426
1558,0.4142304275931705,1.6155807607053163,3.6332395860268285,139.0966209778715,True,6.059122693034213,2.0105329009367416,0.33181914326444045,0.6297275235595698
1559,0.4040642364374402,1.9362484750846938,6.0008091648294535,51.59453382896904,True,3.039272653081816,2.7177146130710303,0.8941990151213559,0.4582783481771533
1560,0.44654559382308456,2.1046170496917873,7.364813969808832,91.45437403346702,True,5.348158433187267,2.5734981510132577,0.4811933272290077,0.6597776456987496
1561,0.3671108017523675,2.3461816228483503,2.520312188395467,101.48164153861734,True,5.993454709337193,0.7713059500723607,0.12869137875868894,0.591079100728721
1562,0.3882376181302138,1.0844660220454845,7.775833802295179,128.69578760182992,True,6.059019928438623,3.6716158608600566,0.6059752079089484,0.542074867811503
1563,0.3055485016521685,1.1684822370257495,4.3154365000462915,124.1186100163087,True,6.059033852141477,2.7561774293424737,0.4548872801508351,0.5697383099917301
1564,0.4411046746962625,2.0791669448947956,11.207589036051708,93.32396022351992,True,5.352696039003695,2.3482105242682962,0.4386967814270604,0.6860318605200373
1565,0.4130347821686293,2.215646197900738,3.2497284486206963,70.66830069349024,True,4.204806926551732,2.695700262589144,0.6410996532484853,0.5904973292323836
1566,0.28531647068362775,1.3083712263342977,3.6946268518441534,68.14395157403266,True,4.051583321074061,3.8103683700543853,0.9404640280344204,0.46095858287900304
1567,0.2999718265460083,1.8797289474910646,7.237693421241345,56.74004189196437,True,3.3195034556411507,2.8055940545394598,0.8451848573230567,0.5553032197932128
1568,0.36146453390990446,1.9022306372543414,6.784823052288186,73.36727831767226,True,4.307737225921763,2.737883013296314,0.6355733578225552,0.5985266171762267
1569,0.3532521359611882,2.4710076871572544,7.281250389192497,52.51733009754238,True,3.0683684416698305,2.0968710038916,0.6833830564201951,0.6474146912437799
1570,0.44406957091387056,1.141548684086529,3.018052270209001,68.22110123634671,True,4.064461478375688,3.8975081937174996,0.9589236395654291,0.4115191288696418
1571,0.425108716451414,1.9843294534102556,4.247476673610764,76.68641503350938,True,4.54554610874815,3.1747740099089232,0.6984362129335567,0.5421311609260075
1572,0.2905965670104051,1.3128319155351424,7.331401560594678,62.78321623388665,True,3.6749298241161212,3.203110013518866,0.8716112053348569,0.46896193129516384
1573,0.3716378368255152,1.7102567276462304,5.879341616239814,121.55917926235588,True,6.058966990253653,1.5997304223774016,0.2640269248785642,0.6697306945265145
1574,0.44253661797982946,1.640016719853866,4.808605695208809,88.11656832777672,True,5.203966076493696,3.731038641511443,0.716960600178494,0.49423844179220344
1575,0.36999762411827936,1.3506253184662311,7.682392564435904,128.1577176794824,True,6.059010653463827,2.517144463097096,0.41543819726708847,0.6076476375233799
1576,0.3396085850501017,2.478933349626865,5.706534511105767,84.97181230266692,True,5.001521313600742,0.547610557431731,0.10948879812680236,0.4399213924714278
1577,0.306660301303868,1.4037179343935506,11.324216129959261,118.58693229493463,True,6.058733403334365,1.8092090696551333,0.2986117640791807,0.709701400135716
1578,0.350384077305623,1.2773854797298752,5.936540702630138,75.49223760065496,True,4.449246164838108,4.020375128836354,0.9036081574017922,0.4511471233165656
1579,0.42062982255679426,1.8499701327110494,7.072556297503318,137.5429853123592,True,6.059062360695714,1.4080699409904947,0.23239073261969484,0.6932194115796402
1580,0.32452037341335005,1.4339661200526335,6.090673798249642,104.80505438697583,True,6.056570570955104,2.6465194262323326,0.43696666211139085,0.6285776742860039
1581,0.3225342061028207,2.0701117847033235,9.640767302010385,78.27894302207659,True,4.5255255259085585,1.2334282806937633,0.27254918210767054,0.7669225504028154
1582,0.374145740853473,2.2523126314947612,9.307815776504052,130.19190744533353,True,6.058952962585744,0.5190289815790838,0.08566314754118522,0.4391042064595485
1583,0.40584171721037177,1.0881478828512252,2.1212686309324984,108.25794288181257,True,6.058391133603721,4.089651129045054,0.6750391380908417,0.4477304459350675
1584,0.3424386689642602,1.9522472892013214,7.309245401223354,83.13287858536088,True,4.86627146006637,1.8179670649993815,0.3735852140428242,0.7223109529236873
1585,0.3411257923723199,1.0818208055130678,2.445595985309811,107.9396697288903,True,6.058332333854334,3.875562475987429,0.6397078044613941,0.48086380477855384
1586,0.4390108543736627,2.3375215571877996,2.24022647544047,62.747282720832416,True,3.7483956465722152,3.11814672918889,0.8318616878237848,0.5120862569081641
1587,0.36954793787226486,1.3872333935691148,11.156137310437728,79.56863288324024,True,4.558094397080557,3.5399526535378585,0.7766299565461359,0.49280078960594187
1588,0.2962551266609124,1.661925107083273,4.958631967407673,83.54750532508717,True,4.9347415964958525,2.3184330223652587,0.4698185258599097,0.659541766157882
1589,0.39523210487470856,1.786042926555484,7.1824601707827505,96.41875746488162,True,5.637758621815746,2.6290568045421874,0.466330146588548,0.651626824648269
1590,0.2815854033214569,1.7405204447572813,6.372399743606895,73.57419279846957,True,4.327429666722441,2.2859279560112653,0.5282415040941862,0.659651517945814
1591,0.32412611733607943,1.953730740375892,9.14783710785021,67.63074498245014,True,3.9161805097132283,2.303103383976341,0.5880993938517383,0.6469192700666961
1592,0.3816129611523525,2.1859734587031787,6.17559417339687,137.74767765507625,True,6.059046127462517,0.6025948093008665,0.0994537418306846,0.5057239726875147
1593,0.41795726678767553,1.9122221366934848,7.633578506577942,118.88579863602438,True,6.058869488326761,1.5822597970429175,0.26114769431679574,0.6720331085848352
1594,0.3135498325269144,1.1703432056862502,3.26854304913402,52.94917304894493,True,3.158494039619056,3.0202815885496466,0.9562410283712046,0.4232734223334047
1595,0.34717501226538944,2.056846007602207,11.846707144188269,90.46611008615595,True,5.165461646831244,1.0290574133092651,0.19921886632156896,0.7257355299722139
1596,0.3020852672223149,2.097341944129232,5.97362140408191,108.98922298261746,True,6.058129509605109,0.5153002690407168,0.08505930225224022,0.42885219006365505
1597,0.2879070192353211,1.5045987700559094,11.51431674014961,116.66182905949542,True,6.058583972606827,1.20298802977395,0.19855927312605032,0.7119412153048366
1598,0.4080678966322928,1.5586499880961147,7.286994394413921,104.95584566477501,True,6.0561005399617525,3.1642158650337424,0.5224840380628367,0.5982192317178745
1599,0.3278725781381924,2.069383365549241,8.0772156646603,113.86338447331934,True,6.0585105472655645,0.5707422770918044,0.09420504802940419,0.46325325513716065
1600,0.43919130760402897,2.470594238311172,10.269987943012842,53.26139146296221,True,3.03828823634893,2.234863038097118,0.7355664980563934,0.521388445050551
1601,0.36991345205576676,1.188456818068205,6.490188930721912,56.605606002995046,True,3.3273322206743767,2.9649071841372594,0.8910763901827448,0.43046663001156826
1602,0.3878948267540001,2.459341124153906,11.4999099657051,94.29086506126035,True,5.395834283701833,0.6075202507913487,0.11259060579869348,0.48534130708649537
1603,0.2835331096024847,1.654039909853864,10.777328570589283,71.54791327089609,True,4.100016841659357,2.6769934892546465,0.6529225592573943,0.6135569832038295
1604,0.3570567691724472,1.0088478311538955,4.465609853636567,95.86890935686006,True,5.657605833383094,4.240178658035077,0.7494651948030049,0.43831114370476243
1605,0.32799599470160434,2.3136041347578944,10.696652599058934,57.074771402750955,True,3.2502175290967688,1.7278899471167661,0.531622862669424,0.7209522131603796
1606,0.431208187487161,2.1684831108685034,6.504427736514151,92.28222516604224,True,5.4134832387234795,2.0721256763748293,0.3827712371126588,0.6762741802326961
1607,0.3316403299381431,1.8128976537773396,11.532944234310502,50.38512697461372,True,2.829495199800324,1.9021143454336618,0.6722451218747051,0.47672833380963375
1608,0.32648572735308745,2.043312505029853,6.407004270362061,109.83251590112947,True,6.05823952399311,0.6566558043946313,0.10839053190188427,0.5152463771210254
1609,0.4424769128894049,1.5210143518851484,2.005728344841777,81.96912432312942,True,4.881371798752684,4.110042958697986,0.8419852304117067,0.42984324962562326
1610,0.29959293385577657,2.080066835947678,5.72081010150883,103.24342391488584,True,6.0355276971795,0.5576733898764739,0.09239844763484122,0.45272959101759547
1611,0.42371582321764034,1.8466351576663986,9.976549517401436,75.04391109846463,True,4.328979205266521,3.420214634563152,0.7900741658454284,0.519189647895347
1612,0.3776918844193987,2.3149295295759167,5.693523432463276,52.46219073050948,True,3.0955411331853058,2.73216409874609,0.8826127585436729,0.5433128627105357
1613,0.36623327931686805,1.4872948380148552,9.53666352361992,120.21139712993536,True,6.058871180443329,2.2397005645256405,0.3696564092260105,0.6605726889490855
1614,0.3419248766895855,1.867207150175801,10.847447812154646,116.43292077251148,True,6.058592073030862,0.8146541057685234,0.13446261044622299,0.5866382466721225
1615,0.3270708776989374,2.39069586771555,4.286424379882715,118.16300274318279,True,6.058809985844788,0.4341201671307736,0.07165106153601278,0.3811672896642895
